1,1,403.49475402387054,289.80304310425737,10.625,4.9076693416897115,1,1,1.0
1,2,455.0405809041924,278.5345056786733,11.904761904761926,5.735024180168409,1,1,1.0
1,3,482.7676758855497,258.6226741800479,8.344907359416084,4.650097789602341,1,1,1.0
1,4,430.33380899106646,260.64608363113894,11.444718467097118,4.719014063012253,1,1,1.0
1,5,429.31733230557865,256.8712667813785,11.88235294117652,4.588235294117737,1,1,1.0
1,6,411.5280013896097,262.62810759420864,10.69383833151619,4.112322253588843,1,1,1.0
1,7,412.16902703063533,256.85887682497787,11.07577904235768,4.541054237317155,1,1,1.0
1,8,394.6049244665328,259.29477426087533,9.202336580420308,4.871794871794862,1,1,1.0
1,9,388.65187399495903,216.54307104718131,9.387755102040842,4.489795918367349,1,1,1.0
1,10,448.6670268244817,209.77613137758055,12.594627523732356,4.460657929350248,1,1,1.0
1,11,429.9700663837724,202.42314372932253,11.0,4.888888888888857,1,1,1.0
1,12,424.70200143365696,196.42314372932253,11.045842727893273,4.283644363341182,1,1,1.0
1,13,474.71701124071626,185.3882922417777,12.695349687005319,4.713741400629431,1,1,1.0
1,14,455.5278220515271,165.40218544199638,11.056624824526352,4.834983335545928,1,1,1.0
1,15,402.37898571035703,157.12645787511912,11.263487222575009,5.502895792245113,1,1,1.0
